"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"Geography","Geographic Area Name","Estimate!!Households!!Total","Margin of Error!!Households!!Total","Estimate!!Households!!Total!!Less than $10,000","Margin of Error!!Households!!Total!!Less than $10,000","Estimate!!Households!!Total!!$10,000 to $14,999","Margin of Error!!Households!!Total!!$10,000 to $14,999","Estimate!!Households!!Total!!$15,000 to $24,999","Margin of Error!!Households!!Total!!$15,000 to $24,999","Estimate!!Households!!Total!!$25,000 to $34,999","Margin of Error!!Households!!Total!!$25,000 to $34,999","Estimate!!Households!!Total!!$35,000 to $49,999","Margin of Error!!Households!!Total!!$35,000 to $49,999","Estimate!!Households!!Total!!$50,000 to $74,999","Margin of Error!!Households!!Total!!$50,000 to $74,999","Estimate!!Households!!Total!!$75,000 to $99,999","Margin of Error!!Households!!Total!!$75,000 to $99,999","Estimate!!Households!!Total!!$100,000 to $149,999","Margin of Error!!Households!!Total!!$100,000 to $149,999","Estimate!!Households!!Total!!$150,000 to $199,999","Margin of Error!!Households!!Total!!$150,000 to $199,999","Estimate!!Households!!Total!!$200,000 or more","Margin of Error!!Households!!Total!!$200,000 or more","Estimate!!Households!!Median income (dollars)","Margin of Error!!Households!!Median income (dollars)","Estimate!!Households!!Mean income (dollars)","Margin of Error!!Households!!Mean income (dollars)","Estimate!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Families!!Total","Margin of Error!!Families!!Total","Estimate!!Families!!Total!!Less than $10,000","Margin of Error!!Families!!Total!!Less than $10,000","Estimate!!Families!!Total!!$10,000 to $14,999","Margin of Error!!Families!!Total!!$10,000 to $14,999","Estimate!!Families!!Total!!$15,000 to $24,999","Margin of Error!!Families!!Total!!$15,000 to $24,999","Estimate!!Families!!Total!!$25,000 to $34,999","Margin of Error!!Families!!Total!!$25,000 to $34,999","Estimate!!Families!!Total!!$35,000 to $49,999","Margin of Error!!Families!!Total!!$35,000 to $49,999","Estimate!!Families!!Total!!$50,000 to $74,999","Margin of Error!!Families!!Total!!$50,000 to $74,999","Estimate!!Families!!Total!!$75,000 to $99,999","Margin of Error!!Families!!Total!!$75,000 to $99,999","Estimate!!Families!!Total!!$100,000 to $149,999","Margin of Error!!Families!!Total!!$100,000 to $149,999","Estimate!!Families!!Total!!$150,000 to $199,999","Margin of Error!!Families!!Total!!$150,000 to $199,999","Estimate!!Families!!Total!!$200,000 or more","Margin of Error!!Families!!Total!!$200,000 or more","Estimate!!Families!!Median income (dollars)","Margin of Error!!Families!!Median income (dollars)","Estimate!!Families!!Mean income (dollars)","Margin of Error!!Families!!Mean income (dollars)","Estimate!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Married-couple families!!Total","Margin of Error!!Married-couple families!!Total","Estimate!!Married-couple families!!Total!!Less than $10,000","Margin of Error!!Married-couple families!!Total!!Less than $10,000","Estimate!!Married-couple families!!Total!!$10,000 to $14,999","Margin of Error!!Married-couple families!!Total!!$10,000 to $14,999","Estimate!!Married-couple families!!Total!!$15,000 to $24,999","Margin of Error!!Married-couple families!!Total!!$15,000 to $24,999","Estimate!!Married-couple families!!Total!!$25,000 to $34,999","Margin of Error!!Married-couple families!!Total!!$25,000 to $34,999","Estimate!!Married-couple families!!Total!!$35,000 to $49,999","Margin of Error!!Married-couple families!!Total!!$35,000 to $49,999","Estimate!!Married-couple families!!Total!!$50,000 to $74,999","Margin of Error!!Married-couple families!!Total!!$50,000 to $74,999","Estimate!!Married-couple families!!Total!!$75,000 to $99,999","Margin of Error!!Married-couple families!!Total!!$75,000 to $99,999","Estimate!!Married-couple families!!Total!!$100,000 to $149,999","Margin of Error!!Married-couple families!!Total!!$100,000 to $149,999","Estimate!!Married-couple families!!Total!!$150,000 to $199,999","Margin of Error!!Married-couple families!!Total!!$150,000 to $199,999","Estimate!!Married-couple families!!Total!!$200,000 or more","Margin of Error!!Married-couple families!!Total!!$200,000 or more","Estimate!!Married-couple families!!Median income (dollars)","Margin of Error!!Married-couple families!!Median income (dollars)","Estimate!!Married-couple families!!Mean income (dollars)","Margin of Error!!Married-couple families!!Mean income (dollars)","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Nonfamily households!!Total","Margin of Error!!Nonfamily households!!Total","Estimate!!Nonfamily households!!Total!!Less than $10,000","Margin of Error!!Nonfamily households!!Total!!Less than $10,000","Estimate!!Nonfamily households!!Total!!$10,000 to $14,999","Margin of Error!!Nonfamily households!!Total!!$10,000 to $14,999","Estimate!!Nonfamily households!!Total!!$15,000 to $24,999","Margin of Error!!Nonfamily households!!Total!!$15,000 to $24,999","Estimate!!Nonfamily households!!Total!!$25,000 to $34,999","Margin of Error!!Nonfamily households!!Total!!$25,000 to $34,999","Estimate!!Nonfamily households!!Total!!$35,000 to $49,999","Margin of Error!!Nonfamily households!!Total!!$35,000 to $49,999","Estimate!!Nonfamily households!!Total!!$50,000 to $74,999","Margin of Error!!Nonfamily households!!Total!!$50,000 to $74,999","Estimate!!Nonfamily households!!Total!!$75,000 to $99,999","Margin of Error!!Nonfamily households!!Total!!$75,000 to $99,999","Estimate!!Nonfamily households!!Total!!$100,000 to $149,999","Margin of Error!!Nonfamily households!!Total!!$100,000 to $149,999","Estimate!!Nonfamily households!!Total!!$150,000 to $199,999","Margin of Error!!Nonfamily households!!Total!!$150,000 to $199,999","Estimate!!Nonfamily households!!Total!!$200,000 or more","Margin of Error!!Nonfamily households!!Total!!$200,000 or more","Estimate!!Nonfamily households!!Median income (dollars)","Margin of Error!!Nonfamily households!!Median income (dollars)","Estimate!!Nonfamily households!!Mean income (dollars)","Margin of Error!!Nonfamily households!!Mean income (dollars)","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months",
"1400000US11001009604","Census Tract 96.04; District of Columbia; District of Columbia","909","79","5.4","3.9","2.2","2.8","5.9","6.5","2.3","2.2","14.6","6.7","9.9","5.3","13.3","6.1","30.9","7.8","8.5","5.5","6.9","4.7","88750","22658","93661","11209","46.5","(X)","(X)","(X)","(X)","(X)","543","92","3.5","4.9","0.0","7.9","9.0","10.6","0.9","1.3","10.3","9.0","8.3","5.9","13.3","7.7","36.8","11.8","9.6","7.8","8.3","7.1","101081","11217","101546","16368","(X)","(X)","56.0","(X)","(X)","(X)","210","52","0.0","19.2","0.0","19.2","0.0","19.2","0.0","19.2","5.2","8.0","0.0","19.2","12.4","10.6","63.8","20.1","9.0","11.3","9.5","14.7","112736","15758","N","N","(X)","(X)","(X)","(X)","(X)","(X)","366","88","8.2","7.0","5.5","6.9","1.4","2.1","4.4","5.0","21.0","12.9","12.3","10.9","13.4","8.8","24.6","13.4","6.8","6.8","2.5","3.6","73750","32362","79444","14266","(X)","(X)","(X)","(X)","32.5","(X)",
"1400000US11001009700","Census Tract 97; District of Columbia; District of Columbia","1788","533","10.1","6.7","5.1","5.0","24.2","15.3","3.0","2.9","10.2","8.7","14.0","8.3","4.3","3.9","23.1","19.8","2.2","2.6","3.9","3.8","46647","23951","69734","23320","25.8","(X)","(X)","(X)","(X)","(X)","649","146","20.5","14.5","7.4","11.1","0.0","6.7","4.5","7.1","0.0","6.7","33.0","17.7","11.9","9.8","11.4","11.8","6.0","6.7","5.4","5.9","63457","12279","69180","15125","(X)","(X)","50.1","(X)","(X)","(X)","107","76","0.0","32.9","0.0","32.9","0.0","32.9","27.1","38.3","0.0","32.9","9.3","15.9","0.0","32.9","8.4","15.0","22.4","33.4","32.7","30.9","168073","145323","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1139","525","4.2","5.4","3.8","4.9","37.9","23.8","2.1","2.1","16.1","14.9","6.1","6.9","0.0","3.9","29.8","30.5","0.0","3.9","0.0","3.9","-","**","60315","33868","(X)","(X)","(X)","(X)","12.0","(X)",
"1400000US11001009801","Census Tract 98.01; District of Columbia; District of Columbia","1107","344","12.5","8.5","38.1","18.5","9.1","5.5","8.3","6.8","5.1","4.5","15.3","6.3","6.1","4.3","5.0","4.2","0.0","4.0","0.6","0.9","14827","12862","33484","7596","38.4","(X)","(X)","(X)","(X)","(X)","320","90","6.9","7.3","14.7","13.2","0.0","13.1","11.3","12.0","7.8","8.7","41.6","17.0","2.8","4.2","12.8","11.9","0.0","13.1","2.2","3.1","61250","9674","57482","12387","(X)","(X)","30.0","(X)","(X)","(X)","67","49","0.0","42.6","0.0","42.6","0.0","42.6","0.0","42.6","0.0","42.6","38.8","36.2","0.0","42.6","61.2","36.2","0.0","42.6","0.0","42.6","103393","40971","N","N","(X)","(X)","(X)","(X)","(X)","(X)","787","321","14.7","11.6","47.6","23.2","12.8","8.2","7.1","8.1","3.9","4.8","4.6","4.5","7.4","5.8","1.8","2.6","0.0","5.6","0.0","5.6","12282","3027","23726","6709","(X)","(X)","(X)","(X)","41.8","(X)",
"1400000US11001009802","Census Tract 98.02; District of Columbia; District of Columbia","836","220","15.0","8.2","8.6","6.5","8.3","5.8","14.2","13.2","7.2","4.6","9.2","5.4","6.9","9.3","27.0","19.2","2.2","2.4","1.4","2.0","44545","29817","64242","17588","58.3","(X)","(X)","(X)","(X)","(X)","468","175","20.1","12.3","5.8","6.5","8.3","8.6","2.8","4.5","9.6","7.2","6.6","6.6","19.7","19.4","24.6","26.2","2.6","3.9","0.0","9.2","70526","64493","63817","20496","(X)","(X)","72.9","(X)","(X)","(X)","95","93","0.0","35.5","0.0","35.5","0.0","35.5","13.7","26.4","0.0","35.5","9.5","13.5","53.7","44.3","10.5","20.1","12.6","21.8","0.0","35.5","98750","9875","N","N","(X)","(X)","(X)","(X)","(X)","(X)","368","143","11.1","10.2","9.5","8.8","8.2","8.1","28.8","25.0","4.1","4.6","12.5","9.6","1.9","2.9","19.0","17.9","1.6","2.5","3.3","4.5","34028","12455","58299","21539","(X)","(X)","(X)","(X)","39.7","(X)",
"1400000US11001009803","Census Tract 98.03; District of Columbia; District of Columbia","1416","316","23.1","17.6","15.6","7.4","3.3","2.7","3.7","3.5","14.0","10.3","15.7","10.0","5.4","3.9","14.5","8.1","4.6","3.8","0.0","3.1","40000","11477","50530","12088","39.1","(X)","(X)","(X)","(X)","(X)","631","163","10.0","9.0","3.5","4.7","5.1","5.2","4.1","5.6","18.2","16.5","22.3","16.1","13.3","9.4","18.2","13.1","5.2","5.9","0.0","6.9","59485","25487","66555","11684","(X)","(X)","54.7","(X)","(X)","(X)","173","116","0.0","22.6","0.0","22.6","18.5","18.5","2.9","6.9","0.0","22.6","0.0","22.6","13.9","21.8","57.8","29.5","6.9","11.3","0.0","22.6","109018","27161","N","N","(X)","(X)","(X)","(X)","(X)","(X)","785","335","33.6","27.1","25.4","15.9","1.9","2.3","3.3","5.1","10.6","10.4","13.2","13.1","4.2","5.1","6.4","6.7","1.4","2.4","0.0","5.6","-","**","33126","11847","(X)","(X)","(X)","(X)","23.7","(X)",
"1400000US11001009804","Census Tract 98.04; District of Columbia; District of Columbia","996","125","9.1","5.0","6.7","4.6","5.6","4.5","9.2","6.6","24.0","9.9","18.2","7.7","9.0","5.6","7.7","5.6","5.8","4.7","4.5","3.2","48902","2314","67810","11091","41.7","(X)","(X)","(X)","(X)","(X)","605","148","10.6","7.1","2.1","2.5","6.4","6.5","6.6","7.3","26.3","14.0","11.6","8.6","9.6","8.2","10.7","9.3","8.6","7.4","7.4","5.0","49387","9498","81689","16465","(X)","(X)","35.0","(X)","(X)","(X)","139","78","0.0","27.1","6.5","10.1","0.0","27.1","0.0","27.1","13.7","14.0","25.9","25.7","7.2","11.0","0.0","27.1","14.4","14.7","32.4","21.8","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","391","104","18.9","11.3","13.8","10.7","0.0","10.9","9.7","9.8","16.4","12.1","28.4","14.4","8.2","6.9","3.1","4.1","1.5","2.6","0.0","10.9","47844","24092","42947","8484","(X)","(X)","(X)","(X)","44.2","(X)",
"1400000US11001009807","Census Tract 98.07; District of Columbia; District of Columbia","1643","312","7.6","6.7","5.9","6.4","2.9","3.0","18.8","16.9","6.5","4.7","11.0","7.1","20.8","13.2","17.0","7.5","4.9","3.2","4.6","4.1","64602","36433","102176","41711","45.8","(X)","(X)","(X)","(X)","(X)","712","186","9.0","11.7","0.0","6.1","2.8","4.4","7.4","8.6","8.6","9.7","13.5","12.0","19.8","17.2","27.5","13.5","11.4","8.3","0.0","6.1","83738","15511","88130","16137","(X)","(X)","63.6","(X)","(X)","(X)","346","182","0.0","12.2","0.0","12.2","5.8","9.2","0.0","12.2","6.1","9.7","21.4","23.7","33.2","30.9","22.0","18.3","11.6","14.4","0.0","12.2","83995","20422","N","N","(X)","(X)","(X)","(X)","(X)","(X)","931","295","7.9","7.7","10.4","11.3","3.0","4.1","31.4","27.3","4.9","4.1","5.2","6.1","20.2","16.2","9.9","8.0","0.0","4.7","7.1","7.3","-","**","110180","74602","(X)","(X)","(X)","(X)","32.2","(X)",
"1400000US11001009810","Census Tract 98.10; District of Columbia; District of Columbia","1221","181","18.4","10.5","4.1","4.1","15.3","9.1","11.5","8.6","12.0","8.1","17.8","12.9","8.5","7.4","10.5","8.2","0.0","3.6","1.9","3.2","35750","15380","47191","12071","45.8","(X)","(X)","(X)","(X)","(X)","505","149","31.9","21.8","4.2","7.4","0.0","8.5","5.3","7.9","21.2","18.0","19.4","19.2","9.1","10.4","8.9","8.5","0.0","8.5","0.0","8.5","41780","16830","41233","13015","(X)","(X)","50.5","(X)","(X)","(X)","75","65","36.0","46.8","0.0","40.3","0.0","40.3","0.0","40.3","0.0","40.3","37.3","47.6","0.0","40.3","26.7","43.5","0.0","40.3","0.0","40.3","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","716","191","8.9","7.9","4.1","5.2","26.1","16.3","15.9","12.5","5.4","6.7","16.6","17.9","8.1","9.3","11.6","12.3","0.0","6.1","3.2","5.5","28991","21831","51159","17146","(X)","(X)","(X)","(X)","42.5","(X)",
"1400000US11001009811","Census Tract 98.11; District of Columbia; District of Columbia","1747","312","16.4","8.5","6.7","4.5","10.2","7.0","0.0","2.5","20.8","10.4","34.0","16.8","1.6","2.0","5.4","4.3","1.7","2.5","3.2","3.8","47398","11274","67758","29427","41.5","(X)","(X)","(X)","(X)","(X)","752","198","12.8","12.8","2.5","4.2","15.4","12.8","0.0","5.8","24.2","16.8","25.1","13.2","3.7","4.7","7.8","7.1","4.0","5.6","4.4","7.4","48619","6800","62917","21034","(X)","(X)","53.5","(X)","(X)","(X)","286","139","0.0","14.5","0.0","14.5","2.8","5.8","0.0","14.5","42.0","30.3","14.7","11.8","9.8","13.0","19.2","19.1","0.0","14.5","11.5","18.6","73176","44108","N","N","(X)","(X)","(X)","(X)","(X)","(X)","995","294","19.2","13.2","9.8","6.8","6.2","5.5","0.0","4.4","18.2","12.7","40.7","23.5","0.0","4.4","3.5","4.4","0.0","4.4","2.3","2.6","45987","22399","71417","45766","(X)","(X)","(X)","(X)","32.5","(X)",
"1400000US11001009901","Census Tract 99.01; District of Columbia; District of Columbia","958","159","0.0","4.6","5.1","5.6","3.2","3.6","13.4","10.1","4.6","3.8","13.5","7.8","11.4","6.5","16.3","8.9","17.0","8.7","15.6","6.1","96591","31058","117959","15971","39.0","(X)","(X)","(X)","(X)","(X)","537","138","0.0","8.0","0.0","8.0","2.6","3.3","6.3","6.1","0.9","1.4","7.3","8.9","12.5","10.4","20.1","10.6","25.0","13.9","25.3","10.8","153250","34988","153081","19427","(X)","(X)","45.3","(X)","(X)","(X)","304","129","0.0","13.7","0.0","13.7","0.0","13.7","11.2","9.9","1.6","2.4","2.3","3.7","15.8","14.9","9.9","10.5","17.8","17.1","41.4","16.3","188333","45794","N","N","(X)","(X)","(X)","(X)","(X)","(X)","421","132","0.0","10.1","11.6","12.3","5.2","7.4","22.3","20.2","9.3","7.9","21.4","13.7","10.0","8.4","10.2","11.5","6.9","8.2","3.1","3.5","52321","25200","68014","21191","(X)","(X)","(X)","(X)","31.1","(X)",
"1400000US11001009902","Census Tract 99.02; District of Columbia; District of Columbia","1235","330","4.9","5.5","6.0","7.3","6.3","5.6","4.9","4.4","5.9","6.6","11.3","7.4","6.7","6.9","39.9","20.1","6.7","6.0","7.4","6.8","102070","30214","97956","16868","40.0","(X)","(X)","(X)","(X)","(X)","799","340","3.9","7.4","0.0","5.5","3.9","6.5","0.0","5.5","9.5","10.4","14.4","11.9","2.6","3.5","53.1","26.1","3.4","4.2","9.3","10.9","113306","39513","110108","20942","(X)","(X)","44.1","(X)","(X)","(X)","546","350","0.0","7.9","0.0","7.9","5.7","10.2","0.0","7.9","4.6","8.3","16.7","17.5","0.0","7.9","59.2","34.8","2.2","4.5","11.7","15.6","137931","36066","N","N","(X)","(X)","(X)","(X)","(X)","(X)","436","121","6.7","6.6","17.0","18.5","10.8","10.7","13.8","11.3","2.5","4.2","7.3","7.0","16.5","16.3","12.6","11.0","12.8","15.1","0.0","9.8","-","**","66209","25493","(X)","(X)","(X)","(X)","32.6","(X)",
"1400000US11001009903","Census Tract 99.03; District of Columbia; District of Columbia","683","112","5.9","6.5","0.0","6.4","5.7","4.8","2.9","3.5","14.8","9.0","18.2","9.8","2.9","2.6","14.2","8.0","9.5","7.5","25.9","11.6","98958","66761","127002","28510","52.4","(X)","(X)","(X)","(X)","(X)","473","113","0.0","9.1","0.0","9.1","8.2","6.8","1.5","3.8","14.6","12.2","7.4","6.0","4.2","3.8","23.3","12.5","9.1","7.8","31.7","13.8","142375","32546","151044","34992","(X)","(X)","55.6","(X)","(X)","(X)","209","85","0.0","19.2","0.0","19.2","0.0","19.2","0.0","19.2","4.3","5.8","6.7","8.0","0.0","19.2","18.2","16.2","5.3","7.6","65.6","19.8","237875","60570","N","N","(X)","(X)","(X)","(X)","(X)","(X)","210","62","19.0","20.9","0.0","19.2","8.6","8.6","6.2","7.4","6.7","7.3","42.4","23.6","0.0","19.2","7.1","9.1","4.8","7.4","5.2","7.5","53333","13665","58554","18846","(X)","(X)","(X)","(X)","45.2","(X)",
"1400000US11001009904","Census Tract 99.04; District of Columbia; District of Columbia","1323","204","12.6","7.7","4.0","3.2","3.3","3.0","5.5","5.2","11.3","6.6","16.3","7.9","12.2","7.0","13.3","6.8","11.2","7.5","10.3","8.7","71205","30999","89577","22225","35.6","(X)","(X)","(X)","(X)","(X)","627","174","4.8","6.3","0.0","6.9","2.7","4.3","8.8","10.2","14.5","11.6","24.6","12.8","15.0","11.5","5.6","5.5","21.7","18.7","2.4","3.8","61705","30861","84981","23128","(X)","(X)","48.0","(X)","(X)","(X)","177","110","0.0","22.2","0.0","22.2","0.0","22.2","10.2","15.1","20.9","26.4","6.2","13.8","26.0","25.1","7.9","14.3","20.3","27.6","8.5","11.7","80772","24180","N","N","(X)","(X)","(X)","(X)","(X)","(X)","696","156","19.7","13.3","7.6","6.1","3.9","4.2","2.6","3.3","8.3","9.1","10.3","9.2","9.8","9.8","20.3","12.7","12.6","10.5","4.9","5.7","73300","42654","79656","18691","(X)","(X)","(X)","(X)","22.8","(X)",
"1400000US11001009905","Census Tract 99.05; District of Columbia; District of Columbia","1369","223","4.9","5.8","10.5","9.0","10.6","6.6","10.5","7.4","2.4","3.0","15.7","8.4","11.6","7.1","16.3","12.6","7.9","6.0","9.6","5.6","63954","22344","97110","24117","23.3","(X)","(X)","(X)","(X)","(X)","881","187","4.2","6.6","11.7","13.3","8.7","8.4","8.3","9.1","2.6","4.1","15.7","9.5","12.8","10.0","15.1","10.3","9.8","8.3","11.1","7.1","68688","32211","95993","25717","(X)","(X)","15.4","(X)","(X)","(X)","244","110","0.0","16.8","0.0","16.8","0.0","16.8","0.0","16.8","0.8","1.6","7.4","8.8","7.0","11.6","38.9","25.9","8.2","13.3","37.7","20.7","134286","76726","N","N","(X)","(X)","(X)","(X)","(X)","(X)","488","185","6.1","11.2","8.4","9.3","13.9","12.2","14.5","12.8","2.0","3.4","19.9","17.0","5.3","5.9","23.0","25.1","0.0","8.8","6.8","8.7","58484","39220","96285","49284","(X)","(X)","(X)","(X)","33.4","(X)",
"1400000US11001009906","Census Tract 99.06; District of Columbia; District of Columbia","741","160","4.0","5.1","6.5","6.4","12.1","7.5","5.9","5.1","11.7","7.9","18.9","10.1","17.4","15.7","13.2","8.7","7.3","5.7","2.8","2.3","58542","20976","72214","10637","45.5","(X)","(X)","(X)","(X)","(X)","437","157","1.6","2.6","2.7","4.8","11.7","9.5","2.3","2.8","9.8","9.2","21.7","14.0","29.7","23.7","14.4","12.8","2.7","3.4","3.2","3.0","80011","28978","76457","11402","(X)","(X)","69.3","(X)","(X)","(X)","188","149","2.7","6.4","0.0","21.1","0.0","21.1","0.0","21.1","11.7","18.5","11.7","19.7","54.3","40.5","15.4","25.8","0.0","21.1","4.3","6.3","81172","3633","N","N","(X)","(X)","(X)","(X)","(X)","(X)","304","83","7.6","11.3","11.8","12.7","12.8","11.1","11.2","11.6","14.5","11.5","14.8","12.7","3.9","6.1","7.2","8.2","13.8","12.6","2.3","3.2","39881","18113","63816","20839","(X)","(X)","(X)","(X)","8.6","(X)",
"1400000US11001009907","Census Tract 99.07; District of Columbia; District of Columbia","923","142","4.8","5.3","5.9","6.2","7.7","5.7","8.8","6.8","10.9","8.0","21.0","15.3","17.3","12.3","5.4","5.4","10.1","11.1","8.1","6.3","66887","10302","80845","15953","31.1","(X)","(X)","(X)","(X)","(X)","472","154","9.3","10.4","1.1","1.8","10.8","10.8","2.1","3.2","24.2","27.1","6.6","6.7","16.5","16.8","7.6","9.3","5.9","8.7","15.9","12.7","64250","59670","88286","29434","(X)","(X)","39.0","(X)","(X)","(X)","95","60","24.2","25.0","0.0","35.5","21.1","28.2","10.5","15.6","8.4","13.3","0.0","35.5","0.0","35.5","0.0","35.5","0.0","35.5","35.8","29.2","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","451","137","0.0","9.5","10.9","12.0","4.4","5.1","15.7","13.0","20.2","17.5","13.1","12.7","18.2","16.6","3.1","4.9","14.4","20.9","0.0","9.5","-","**","66613","25323","(X)","(X)","(X)","(X)","22.8","(X)",
"1400000US11001010100","Census Tract 101; District of Columbia; District of Columbia","1884","246","9.2","5.2","0.7","1.1","2.3","1.9","2.8","2.0","5.5","3.9","15.4","6.0","8.5","4.9","13.5","5.7","11.2","6.4","30.8","10.4","129444","43888","162943","26223","14.2","(X)","(X)","(X)","(X)","(X)","433","232","0.0","9.9","0.0","9.9","2.3","3.7","4.8","6.4","0.0","9.9","0.0","9.9","8.3","10.2","9.5","9.2","4.6","5.9","70.4","18.6","250,000+","***","307369","51110","(X)","(X)","22.2","(X)","(X)","(X)","396","230","0.0","10.7","0.0","10.7","0.0","10.7","5.3","7.2","0.0","10.7","0.0","10.7","9.1","11.4","8.1","8.9","5.1","6.5","72.5","19.1","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1451","188","11.9","6.4","0.9","1.4","2.3","2.2","2.2","1.8","7.1","4.8","20.1","7.6","8.6","5.7","14.7","6.4","13.2","8.0","19.0","5.4","95182","32543","119844","13839","(X)","(X)","(X)","(X)","11.8","(X)",
